nodegroup_role_arn,12,"keyword, keyword, keyword, param, param"
await_create_nodegroup,6,none
is_delete_operator_pod,21,"keyword, keyword, keyword, keyword, keyword, param, keyword, param, param, keyword"
delete_nodegroup,8,"none, function"
await_delete_nodegroup,4,none
NONEXISTENT,18,none
FargateProfileStates,20,"imported, imported, class, imported, imported"
EksFargateProfileStateSensor,6,"imported, imported, class"
FARGATE_PROFILE_NAME,8,none
VPC_CONFIG,8,none
create_cluster_and_fargate_profile,2,none
fargate_profile_name,22,"keyword, keyword, keyword, keyword, keyword, keyword, param, param, param, param"
fargate_pod_execution_role_arn,6,"keyword, param"
await_create_fargate_profile,4,none
delete_all,10,none
force_delete_compute,6,"keyword, keyword, param"
EksCreateFargateProfileOperator,3,"imported, class"
EksDeleteFargateProfileOperator,3,"imported, class"
SELECTORS,2,none
create_fargate_profile,6,"none, function"
pod_execution_role_arn,5,"keyword, param"
selectors,10,"keyword, param, keyword, keyword, param, keyword"
delete_fargate_profile,6,"none, function"
await_delete_fargate_profile,2,none
NODEGROUP_SUFFIX,2,none
create_cluster_and_nodegroup,2,none
airflow.providers.amazon.aws.operators.emr,2,"module, module"
EmrAddStepsOperator,3,"imported, class"
EmrCreateJobFlowOperator,3,"imported, class"
EmrModifyClusterOperator,3,"imported, class"
EmrTerminateJobFlowOperator,3,"imported, class"
airflow.providers.amazon.aws.sensors.emr,3,"module, module, module"
EmrJobFlowSensor,3,"imported, class"
EmrStepSensor,3,"imported, class"
JOB_FLOW_ROLE,2,none
SERVICE_ROLE,2,none
SPARK_STEPS,3,none
JOB_FLOW_OVERRIDES,2,none
job_flow_creator,3,none
job_flow_overrides,16,"keyword, param, param"
job_flow_id,46,"none, keyword, keyword, keyword, keyword, param, keyword, keyword, keyword, param, keyword, param, param"
job_sensor,2,none
cluster_modifier,2,none
cluster_id,60,"keyword, param, keyword, keyword, keyword, param, param, keyword, function, param, param, keyword, param, keyword, keyword, param, keyword, keyword, param, keyword, keyword, param, keyword, keyword"
step_concurrency_level,5,"keyword, param"
step_adder,2,none
steps,12,"keyword, param"
step_checker,2,none
step_id,6,"keyword, param"
cluster_remover,2,none
EmrContainerOperator,3,"imported, class"
EmrEksCreateClusterOperator,3,"imported, class"
EmrContainerSensor,3,"imported, class"
JOB_ROLE_ARN,2,none
JOB_DRIVER_ARG,2,none
CONFIGURATION_OVERRIDES_ARG,2,none
create_emr_eks_cluster,3,none
virtual_cluster_name,7,"keyword, param, param"
eks_cluster_name,15,"keyword, param, param, param, keyword, param"
eks_namespace,7,"keyword, param, param"
job_starter,3,none
virtual_cluster_id,25,"keyword, keyword, param, param, param, keyword, param, keyword"
execution_role_arn,11,"keyword, param, param, param"
release_label,11,"keyword, param, param, param"
job_driver,11,"keyword, param, param, param"
configuration_overrides,11,"keyword, param, param, param"
job_waiter,2,none
airflow.providers.amazon.aws.transfers.ftp_to_s3,1,module
FTPToS3Operator,3,"imported, class"
S3_KEY,23,none
ftp_to_s3_task,1,none
ftp_path,15,"keyword, keyword, param, param"
s3_bucket,76,"keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, param, param, keyword, param, param, param, param, param, param, param, param, param, param, param, param, keyword"
s3_key,86,"keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, param, param, param, param, param, param, param, param, param, param, param, param, param, param, param"
airflow.providers.amazon.aws.transfers.gcs_to_s3,1,module
GCSToS3Operator,3,"imported, class"
BUCKET,18,none
gcs_to_s3,1,none
bucket,244,"keyword, keyword, keyword, keyword, param, keyword, param, param, param, keyword, param, param, param, param, param, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, param, param, param, param, param, param, keyword, param, keyword, param, param, param, param, param, param, param, param, param, param, param, param, keyword, param, keyword, keyword, keyword"
dest_s3_key,13,"keyword, keyword, param, param"
airflow.providers.amazon.aws.operators.glacier,1,module
GlacierCreateJobOperator,3,"imported, class"
airflow.providers.amazon.aws.sensors.glacier,1,module
GlacierJobOperationSensor,3,"imported, class"
airflow.providers.amazon.aws.transfers.glacier_to_gcs,1,module
GlacierToGCSOperator,3,"imported, class"
VAULT_NAME,4,none
OBJECT_NAME,4,none
create_glacier_job,2,none
vault_name,30,"keyword, keyword, keyword, param, param, param, param, keyword, param, keyword, param, keyword, keyword"
JOB_ID,2,none
wait_for_operation_complete,2,none
transfer_archive_to_gcs,2,none
object_name,196,"keyword, keyword, param, keyword, param, keyword, keyword, keyword, keyword, keyword, keyword, param, param, param, param, keyword, param, keyword, param, keyword, param, param, param, param, param, param, param, param, param, param, param, param, keyword, keyword, param, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, param, keyword, keyword, param, keyword, keyword, param, keyword, keyword, keyword, keyword, param, keyword, keyword, param, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword, param, keyword, param, keyword, keyword, keyword, param, keyword, keyword"
gzip,137,"keyword, imported, param, param, keyword, param, keyword, param, keyword, param, param, keyword, imported, param, keyword, param, keyword, keyword, keyword, keyword, keyword, imported, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, imported, imported"
chunk_size,57,"keyword, keyword, param, keyword, param, param, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, param, param, keyword, param, param, param, keyword, param, keyword, param, param"
airflow.providers.amazon.aws.transfers.google_api_to_s3,2,"module, module"
GoogleApiToS3Operator,6,"imported, imported, class"
GOOGLE_SHEET_ID,2,none
GOOGLE_SHEET_RANGE,2,none
S3_DESTINATION_KEY,2,none
task_google_sheets_values_to_s3,1,none
google_api_service_name,8,"keyword, keyword, keyword, param"
google_api_service_version,7,"keyword, keyword, keyword, param"
google_api_endpoint_path,7,"keyword, keyword, keyword, param"
google_api_endpoint_params,10,"keyword, keyword, keyword, param"
s3_destination_key,7,"keyword, keyword, keyword, param"
YOUTUBE_CHANNEL_ID,2,none
YOUTUBE_VIDEO_PUBLISHED_AFTER,2,none
YOUTUBE_VIDEO_PUBLISHED_BEFORE,2,none
S3_BUCKET_NAME,10,none
YOUTUBE_VIDEO_PARTS,2,none
YOUTUBE_VIDEO_FIELDS,2,none
transform_video_ids,2,function
video_ids,4,none
task_video_ids_to_s3,2,none
google_api_response_via_xcom,6,"keyword, param"
s3_overwrite,10,"keyword, keyword, param, param"
task_transform_video_ids,2,none
task_video_data_to_s3,2,none
google_api_endpoint_params_via_xcom,7,"keyword, param"
airflow.providers.amazon.aws.hooks.dynamodb,3,"module, module, module"
DynamoDBHook,9,"imported, class, imported, imported"
airflow.providers.amazon.aws.transfers.hive_to_dynamodb,1,module
HiveToDynamoDBOperator,3,"imported, class"
DYNAMODB_TABLE_NAME,6,none
HIVE_CONNECTION_ID,3,none
HIVE_HOSTNAME,2,none
DYNAMODB_TABLE_HASH_KEY,4,none
HIVE_SQL,2,none
create_dynamodb_table,2,function
client_type,37,"keyword, keyword, keyword, param, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword"
TableName,6,"keyword, keyword, keyword, keyword, keyword, keyword"
KeySchema,1,keyword
AttributeDefinitions,1,keyword
ProvisionedThroughput,1,keyword
waiter,34,"none, function"
WaiterConfig,2,"keyword, keyword"
get_dynamodb_item_count,2,function
resource_type,12,"keyword, param, keyword, param"
scan,3,none
Select,2,"keyword, keyword"
item_count,3,none
ExclusiveStartKey,1,keyword
delete_dynamodb_table,2,function
delete_table,7,"none, function, function"
configure_hive_connection,2,function
merge_conn,56,"none, function"
backup_to_dynamodb,2,none
hiveserver2_conn_id,19,"keyword, param, keyword, param, keyword, param, keyword"
table_keys,10,"keyword, param, param, keyword"
airflow.providers.amazon.aws.transfers.imap_attachment_to_s3,1,module
ImapAttachmentToS3Operator,3,"imported, class"
IMAP_ATTACHMENT_NAME,2,none
IMAP_MAIL_FOLDER,2,none
IMAP_MAIL_FILTER,2,none
task_transfer_imap_attachment_to_s3,1,none
imap_attachment_name,6,"keyword, param"
imap_mail_folder,5,"keyword, param"
imap_mail_filter,5,"keyword, param"
airflow.providers.amazon.aws.transfers.mongo_to_s3,1,module
MongoToS3Operator,3,"imported, class"
MONGO_DATABASE,2,none
MONGO_COLLECTION,2,none
create_local_to_s3_job,1,none
mongo_collection,30,"keyword, param, keyword, keyword, param, param, param, param, param, param, param, param, param, param, param"
mongo_query,7,"keyword, param"
mongo_db,48,"keyword, param, keyword, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword"
airflow.providers.amazon.aws.operators.s3,2,"module, module"
S3CopyObjectOperator,3,"imported, class"
S3CreateBucketOperator,3,"imported, class"
S3CreateObjectOperator,3,"imported, class"
S3DeleteBucketOperator,3,"imported, class"
S3DeleteBucketTaggingOperator,3,"imported, class"
S3DeleteObjectsOperator,3,"imported, class"
S3FileTransformOperator,3,"imported, class"
S3GetBucketTaggingOperator,3,"imported, class"
S3ListOperator,6,"imported, class, imported, imported"
S3ListPrefixesOperator,3,"imported, class"
S3PutBucketTaggingOperator,3,"imported, class"
airflow.providers.amazon.aws.sensors.s3,1,module
S3KeySensor,5,"imported, class"
S3KeysUnchangedSensor,3,"imported, class"
BUCKET_NAME_2,5,none
KEY,7,none
KEY_2,5,none
PREFIX,4,none
DELIMITER,2,none
TAG_KEY,2,none
TAG_VALUE,2,none
DATA,4,none
check_fn,11,"function, keyword, param"
put_tagging,2,none
get_tagging,2,none
delete_tagging,2,none
create_object,2,none
list_prefixes,5,"none, function"
list_keys,9,"none, function"
sensor_one_key,2,none
sensor_two_keys,2,none
sensor_key_with_function,2,none
sensor_keys_unchanged,2,none
inactivity_period,13,"keyword, param, param"
copy_object,5,"none, function"
source_bucket_name,9,"keyword, param, param"
dest_bucket_name,9,"keyword, param, param"
source_bucket_key,9,"keyword, param, param"
dest_bucket_key,9,"keyword, param, param"
transforms_file,2,none
source_s3_key,10,"keyword, param"
transform_script,20,"keyword, param, param, param"
force_delete,8,"keyword, param, param, keyword"
airflow.providers.amazon.aws.transfers.s3_to_ftp,1,module
S3ToFTPOperator,3,"imported, class"
s3_to_ftp_task,1,none
airflow.providers.amazon.aws.hooks.s3,24,"module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module"
S3Hook,72,"imported, class, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported"
airflow.providers.amazon.aws.operators.redshift_sql,1,module
RedshiftSQLOperator,4,"imported, class"
airflow.providers.amazon.aws.transfers.s3_to_redshift,1,module
S3ToRedshiftOperator,3,"imported, class"
REDSHIFT_TABLE,7,none
task_add_sample_data_to_s3,2,function
s3_hook,74,none
task_remove_sample_data_from_s3,2,function
check_for_key,8,"none, function"
add_sample_data_to_s3,2,none
setup__task_create_table,2,none
task_transfer_s3_to_redshift,2,none
copy_options,17,"keyword, param, param, param, param"
teardown__task_drop_table,2,none
remove_sample_data_from_s3,2,none
airflow.providers.amazon.aws.transfers.s3_to_sftp,1,module
S3ToSFTPOperator,3,"imported, class"
create_s3_to_sftp_job,1,none
sftp_path,11,"keyword, keyword, param, param"
airflow.providers.amazon.aws.transfers.salesforce_to_s3,1,module
SalesforceToS3Operator,3,"imported, class"
upload_salesforce_data_to_s3,1,none
salesforce_query,5,"keyword, param"
salesforce_conn_id,24,"keyword, param, keyword, keyword, param, keyword, param, param, keyword, param, keyword"
airflow.providers.amazon.aws.transfers.sftp_to_s3,1,module
SFTPToS3Operator,3,"imported, class"
create_sftp_to_s3_job,1,none
airflow.providers.amazon.aws.transfers.sql_to_s3,1,module
SqlToS3Operator,3,"imported, class"
SQL_QUERY,5,none
sql_to_s3_task,1,none
sql_conn_id,14,"keyword, param, param, param, keyword"
airflow.providers.amazon.aws.hooks.base_aws,39,"module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module, module"
AwsBaseHook,76,"imported, imported, class, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported"
mypy_boto3_appflow.client,1,module
AppflowClient,2,imported
mypy_boto3_appflow.type_defs,2,"module, module"
TaskTypeDef,7,"imported, imported"
AppflowHook,6,"class, imported"
EVENTUAL_CONSISTENCY_OFFSET,2,none
EVENTUAL_CONSISTENCY_POLLING,2,none
run_flow,2,function
poll_interval,88,"param, param, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, keyword, param, param, param, param, param, keyword, param, param, keyword, param, keyword, param"
ts_before,2,none
response_start,2,none
start_flow,1,none
flowName,7,"keyword, keyword, keyword, keyword, keyword, keyword, keyword"
execution_id,50,"none, param, param, param, param, keyword, param, keyword, keyword, param, keyword, keyword, param, keyword"
response_desc,8,none
describe_flow,5,none
last_exec_details,7,none
update_flow_filter,5,function
filter_tasks,6,"param, keyword, keyword, keyword, keyword"
set_trigger_ondemand,6,"param, keyword, keyword, keyword, keyword"
connector_type,10,none
update_flow,1,none
destinationFlowConfigList,1,keyword
sourceFlowConfig,1,keyword
triggerConfig,1,keyword
botocore.paginate,1,module
PageIterator,2,imported
AthenaHook,9,"class, imported, imported"
INTERMEDIATE_STATES,17,none
FAILURE_STATES,29,none
SUCCESS_STATES,18,"none, imported"
TERMINAL_STATES,18,none
sleep_time,36,"param, param, keyword, param, keyword, param, keyword, keyword, param, param"
run_query,17,"function, function, function, function, function, function, function"
query_context,2,param
result_configuration,7,"param, param"
client_request_token,22,"param, param, param, param, param, param"
workgroup,6,"param, param"
start_query_execution,1,none
check_query_status,6,"function, function"
query_execution_id,33,"param, param, param, param, param, param, param, param"
get_query_execution,3,none
QueryExecutionId,4,"keyword, keyword, keyword, keyword"
get_state_change_reason,2,function
get_query_results,6,"function, function"
next_token_id,3,param
max_results,97,"param, param, keyword, param, keyword, keyword, param, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, param"
query_state,24,none
result_params,5,none
get_query_results_paginator,1,function
max_items,11,"param, param, keyword, param, param, param"
page_size,245,"param, param, param, param, param, param, param, param, param, keyword, param, param, param, param, param, param, param, param, param, param, param, param, param, param, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, param, param, param, param, param, param, param, param, param, param, param, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword"
starting_token,2,param
paginator,10,none
get_paginator,5,none
paginate,15,"none, keyword, param, keyword, keyword, keyword, param, param"
poll_query_status,8,"function, function"
max_polling_attempts,29,"param, param, param, param"
final_query_state,8,none
get_output_location,1,function
output_location,7,"none, param"
stop_query,4,"function, function"
stop_query_execution,1,none
botocore,17,imported
botocore.session,1,imported
botocore.client,3,"module, imported, imported"
ClientMeta,2,imported
botocore.config,2,"module, module"
botocore.credentials,2,"module, module"
ReadOnlyCredentials,4,"imported, imported"
dateutil.tz,1,module
tzlocal,2,imported
airflow.providers.amazon.aws.utils.connection_wrapper,4,"module, module, module, module"
AwsConnectionWrapper,12,"imported, imported, imported, class"
BaseAwsConnection,6,"none, imported"
BaseSessionFactory,5,class
region_name,188,"param, keyword, function, keyword, param, keyword, function, param, keyword, param, keyword, param, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword, keyword, param, param, keyword, keyword, keyword, param, keyword, keyword, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, param, keyword, keyword, keyword, keyword, param, keyword, keyword, keyword, param, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, keyword"
_conn,125,none
_region_name,4,none
_config,4,none
botocore_config,7,"keyword, keyword"
basic_session,5,function
_create_basic_session,2,"none, function"
session_kwargs,22,"keyword, keyword, param, param, function, param"
role_arn,18,"function, keyword, param"
_create_session_with_assume_role,2,"none, function"
assume_role_method,13,"none, param"
credential_fetcher,2,none
_get_web_identity_credential_fetcher,2,"none, function"
credentials,179,"none, keyword, param, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, param, keyword, keyword, imported, imported, param, keyword, keyword, keyword, keyword"
DeferredRefreshableCredentials,1,none
refresh_using,2,"keyword, keyword"
fetch_credentials,1,none
time_fetcher,1,keyword
create_from_metadata,1,none
RefreshableCredentials,1,none
_refresh_credentials,3,"none, function"
_credentials,1,none
set_config_variable,1,none
botocore_session,1,keyword
sts_client,9,"none, keyword, keyword, param, param"
sts_response,4,none
_assume_role,2,"none, function"
_assume_role_with_saml,2,"none, function"
sts_response_http_status,3,none
expiry_time,3,none
_strip_invalid_session_name_characters,2,"none, function"
assume_role_kwargs,11,"none, param"
assume_role,1,none
saml_config,17,"none, param, param"
principal_arn,2,none
idp_auth_method,3,none
saml_assertion,9,none
_fetch_saml_assertion_using_http_spegno_auth,2,"none, function"
assume_role_with_saml,1,none
RoleArn,1,keyword
PrincipalArn,1,keyword
SAMLAssertion,1,keyword
_get_idp_response,2,function
AuthBase,8,"none, imported, imported, imported"
idp_url,3,none
idp_request_retry_kwargs,3,none
requests.adapters,2,"module, module"
HTTPAdapter,2,imported
requests.packages.urllib3.util.retry,1,module
Retry,593,"imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported, imported"
retry_strategy,2,none
adapter,5,none
max_retries,43,"keyword, param, param, param, param, param, keyword, param, keyword, param, keyword, param, param, param, keyword"
mount,3,none
idp_request_kwargs,3,none
idp_response,6,none
raise_for_status,20,"none, function"
requests_gssapi,8,imported
lxml,1,module
etree,2,imported
HTTPSPNEGOAuth,4,none
mutual_auth,5,none
REQUIRED,1,none
OPTIONAL,1,none
DISABLED,3,none
xpath,4,none
log_idp_response,3,none
xml,2,none
fromstring,1,none
base_session,2,none
client_creator,3,"none, keyword"
create_client,1,none
federation,3,none
web_identity_token_loader,5,"none, keyword, function"
_get_google_identity_token_loader,2,"none, function"
AssumeRoleWithWebIdentityCredentialFetcher,2,none
extra_args,26,"keyword, param, function, keyword"
google.auth.transport,6,"module, module, imported, module, module, module"
requests_transport,4,"alias, imported"
airflow.providers.google.common.utils.id_token_credentials,2,"module, module"
get_default_id_token_credentials,6,"imported, imported, function"
audience,7,"none, param, keyword, keyword, keyword"
google_id_token_credentials,4,none
target_audience,17,"keyword, keyword, param, keyword, param, keyword, param, param, param, keyword"
valid,5,none
request_adapter,6,none
Request,17,"none, imported"
role_session_name,2,param
regex_pattern,1,keyword
_get_region_name,1,function
_read_role_arn_from_extra_config,1,function
_read_credentials_from_connection,1,function
aws_access_key_id,12,"none, param"
aws_secret_access_key,12,"none, param"
AwsGenericHook,8,"class, imported, imported, imported"
aws_conn_id,662,"param, param, keyword, param, keyword, param, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword, param, keyword, param, keyword, keyword, param, param, param, param, param, param, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, param, keyword, param, param, keyword, param, param, keyword, param, keyword, keyword, keyword, param, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, keyword, keyword, keyword"
verify,102,"param, keyword, function, keyword, keyword, keyword, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param, keyword, keyword, keyword, keyword"
_verify,2,none
conn_config,79,function
SessionFactory,6,"none, imported, imported"
get_client_type,3,function
endpoint_url,19,"keyword, keyword, keyword, keyword, keyword, keyword"
get_resource_type,2,function
conn_client_meta,3,function
BaseClient,2,none
conn_region_name,13,function
conn_partition,9,function
get_credentials,73,"function, function"
creds,14,none
get_frozen_credentials,1,none
expand_role,15,"function, function, function, function, function, function, function, function"
RoleName,2,"keyword, keyword"
should_retry,3,"param, function"
retry_decorator,5,"function, function"
fun,8,"param, param, param"
decorator_f,2,function
retry_args,33,"none, param, param, keyword, param, keyword, keyword, param, param, keyword, keyword"
min_limit,2,none
max_limit,2,none
stop_after_delay,3,none
tenacity_before_logger,2,none
tenacity_after_logger,2,none
default_kwargs,8,none
retry_if_exception,7,"none, imported"
_get_credentials,5,"function, function, function"
orig_client_type,2,none
get_caller_identity,2,none
resolve_session_factory,2,function
_parse_s3_config,5,"function, imported, function"
config_format,7,"param, keyword, param"
profile,17,"param, keyword, param, param"
uniform,4,imported
botocore.exceptions,13,"imported, imported, module, module, module, module, module, module, module, module, module, module, module"
botocore.waiter,3,"imported, imported, module"
BatchProtocol,2,class
describe_jobs,2,function
waiterName,1,param
Waiter,4,"none, imported"
submit_job,12,"function, function, function, function, function"
jobName,6,"param, keyword, keyword, keyword, keyword, keyword"
jobQueue,2,"param, keyword"
jobDefinition,2,"param, keyword"
arrayProperties,2,"param, keyword"
containerOverrides,2,"param, keyword"
terminate_job,4,"function, function"
jobId,10,"param, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword"
BatchClientHook,24,"class, imported, imported, imported"
MAX_RETRIES,2,none
STATUS_RETRIES,2,none
DEFAULT_DELAY_MIN,2,none
DEFAULT_DELAY_MAX,2,none
FAILURE_STATE,5,none
SUCCESS_STATE,5,none
RUNNING_STATE,3,none
COMPUTE_ENVIRONMENT_TERMINAL_STATUS,2,none
COMPUTE_ENVIRONMENT_INTERMEDIATE_STATUS,2,none
JOB_QUEUE_TERMINAL_STATUS,2,none
JOB_QUEUE_INTERMEDIATE_STATUS,2,none
status_retries,14,"param, param, keyword, param, keyword"
check_job_success,2,function
get_job_description,6,"none, function"
job_status,31,none
poll_for_job_running,2,"none, function"
poll_for_job_complete,2,"none, function"
running_status,2,none
poll_job_status,3,"none, function"
complete_status,2,none
match_status,3,param
pause,7,none
exponential_delay,3,"none, function"
parse_job_description,2,"none, function"
matching_jobs,7,none
get_job_awslogs_info,2,function
job_container_desc,3,none
log_configuration,3,none
log_driver,3,none
awslogs_stream_name,3,none
log_options,3,none
add_jitter,5,function
minima,7,"param, keyword, keyword, keyword"
abs,9,none
tries,5,"param, function"
max_interval,2,none
pow,1,none
airflow.providers.amazon.aws.hooks.batch_client,3,"module, module, module"
BatchWaitersHook,1,class
waiter_config,3,"param, function"
_default_config,4,none
_waiter_config,3,none
_waiter_model,2,none
WaiterModel,2,none
with_name,2,none
waiter_model,3,function
waiter_name,2,param
create_waiter_with_client,1,none
list_waiters,1,function
waiter_names,1,none
max_attempts,4,none
WaiterError,1,none
CloudFormationHook,9,"class, imported, imported"
get_stack_status,3,function
stack_name,25,"param, param, param, param, param, param, param"
stacks,2,none
describe_stacks,1,none
StackName,1,keyword
create_stack,3,function
cloudformation_parameters,20,"param, param, param, param"
delete_stack,3,function
DataSyncHook,5,"class, imported"
TASK_EXECUTION_INTERMEDIATE_STATES,2,none
TASK_EXECUTION_FAILURE_STATES,3,none
TASK_EXECUTION_SUCCESS_STATES,3,none
wait_interval_seconds,12,"param, param, keyword"
locations,33,none
create_location,3,function
location_uri,13,"param, param, param"
create_location_kwargs,5,param
typ,7,"none, param"
